,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
1140,good,17,owner,60,35,married,no_rec,fixed,60,125,4000,0,1080,1428
1141,good,4,owner,60,27,married,no_rec,freelance,60,225,14500,1200,700,2273
1142,good,2,rent,36,35,single,no_rec,fixed,42,74,0,0,950,1000
1143,good,11,owner,18,37,married,no_rec,fixed,45,115,20000,0,600,1200
1144,good,1,rent,48,64,married,no_rec,others,74,137,3500,0,600,927
1145,good,14,owner,36,34,widow,no_rec,fixed,45,202,6500,0,350,800
1146,good,2,owner,48,37,married,no_rec,fixed,75,135,18000,0,1000,1062
1147,good,5,owner,48,43,married,no_rec,freelance,45,145,5000,0,680,1350
1148,bad,6,rent,36,49,married,no_rec,others,65,54,0,0,450,615
1149,good,11,owner,12,51,married,no_rec,freelance,45,80,6000,0,1000,1931
1150,good,9,owner,36,24,married,no_rec,fixed,45,140,9000,0,1000,1100
1151,good,1,parents,60,22,single,no_rec,fixed,35,90,0,0,1250,1590
1152,bad,0,parents,36,30,single,no_rec,others,45,32,0,0,650,750
1153,good,1,owner,24,33,married,no_rec,fixed,45,130,3000,0,800,1465
1154,good,17,owner,24,50,married,no_rec,freelance,60,285,22000,700,500,1321
1155,good,0,parents,36,19,single,no_rec,partime,35,75,0,0,1450,1473
1156,good,5,owner,36,26,married,yes_rec,freelance,45,150,7000,0,1500,2588
1157,good,12,owner,60,28,single,yes_rec,fixed,35,172,3000,2000,950,1184
1158,bad,1,rent,36,23,married,no_rec,freelance,75,300,0,0,400,700
1159,good,3,parents,60,26,single,yes_rec,fixed,35,73,0,0,650,1200
1160,good,20,owner,60,51,married,no_rec,fixed,60,165,3500,0,500,625
1161,bad,3,owner,36,38,married,no_rec,freelance,90,300,3000,0,1200,1881
1162,good,14,rent,60,30,married,yes_rec,fixed,67,217,0,0,1800,1807
1163,bad,0,other,60,41,married,yes_rec,fixed,105,134,0,0,1000,2750
1164,good,3,priv,60,29,married,no_rec,fixed,60,90,2000,0,1650,1800
1165,good,4,parents,36,28,married,no_rec,fixed,45,100,0,0,1000,2343
1166,good,0,owner,48,38,married,no_rec,fixed,75,217,3500,0,1400,1689
1167,bad,7,owner,48,29,married,no_rec,fixed,60,62,4000,0,984,984
1168,good,4,rent,6,28,married,no_rec,fixed,66,60,0,0,200,1566
1169,good,16,owner,60,32,married,no_rec,fixed,60,117,1100,80,1400,1833
1170,bad,2,rent,48,22,single,no_rec,fixed,42,73,0,0,940,1127
1171,bad,2,parents,48,30,single,no_rec,fixed,35,86,0,0,900,1127
1172,bad,11,owner,48,30,married,no_rec,fixed,75,67,3000,2040,1000,1093
1173,good,30,owner,36,53,married,no_rec,fixed,75,165,5000,0,900,900
1174,bad,2,priv,60,28,married,yes_rec,fixed,75,166,6000,0,1500,1599
1175,bad,5,other,48,22,single,no_rec,fixed,35,82,0,0,480,1910
1176,bad,1,rent,36,24,married,no_rec,freelance,44,90,0,0,1050,1493
1177,bad,1,rent,60,52,separated,yes_rec,fixed,68,327,0,0,700,819
1178,good,8,owner,60,34,married,no_rec,fixed,75,145,3000,1800,1500,1703
1179,good,20,rent,36,39,married,no_rec,freelance,95,202,0,0,600,1461
1180,good,4,owner,60,30,married,no_rec,partime,45,150,4000,2800,1400,1763
1181,good,5,rent,36,46,married,no_rec,fixed,82,223,0,0,450,650
1182,good,3,parents,36,52,married,yes_rec,fixed,60,325,0,0,400,1700
1183,good,10,owner,60,52,married,no_rec,fixed,60,143,5500,0,1300,1661
1184,good,10,rent,60,36,married,no_rec,fixed,85,100,0,0,850,1150
1185,good,11,owner,12,25,married,no_rec,fixed,45,124,2500,1000,800,1602
1186,good,22,rent,48,46,married,no_rec,fixed,86,110,0,0,1150,1528
1187,bad,0,other,48,45,married,no_rec,freelance,75,120,0,0,900,964
1188,good,25,owner,60,53,married,no_rec,fixed,60,107,4000,0,800,932
1189,bad,2,other,60,22,single,no_rec,fixed,35,83,0,0,1400,1430
1190,good,0,other,36,50,married,no_rec,partime,60,162,20000,0,1000,1615
1191,bad,0,owner,48,52,married,yes_rec,others,90,245,3850,2432,1520,1670
1192,good,12,priv,60,47,married,no_rec,fixed,60,243,8500,0,1850,1890
1193,good,4,rent,60,27,single,no_rec,fixed,43,76,0,0,650,1070
1194,good,12,owner,18,35,married,no_rec,fixed,60,400,6000,0,200,2225
1195,good,0,parents,48,21,single,no_rec,partime,35,106,5000,0,500,1131
1196,good,22,owner,36,44,married,no_rec,fixed,75,120,7000,0,650,1852
1197,bad,3,parents,60,32,single,no_rec,fixed,35,122,0,0,2000,2050
1198,good,1,rent,36,34,divorced,no_rec,fixed,43,80,0,0,700,700
1199,good,14,priv,60,36,married,no_rec,fixed,60,120,4000,1500,1500,1540
1200,good,10,rent,48,36,married,no_rec,fixed,80,200,0,0,978,1338
1201,good,13,rent,60,36,married,no_rec,fixed,79,191,4000,700,1000,1209
1202,good,1,rent,60,24,married,no_rec,fixed,52,67,0,0,800,1137
1203,bad,3,owner,36,26,single,no_rec,freelance,35,169,60000,3000,800,1000
1204,good,5,rent,12,35,married,yes_rec,freelance,96,210,0,0,300,700
1205,good,4,owner,60,42,single,no_rec,fixed,35,110,2500,0,1090,1565
1206,good,3,other,60,55,married,no_rec,fixed,45,45,0,0,600,864
1207,good,19,owner,60,49,married,no_rec,fixed,135,150,3500,0,1100,1477
1208,bad,4,parents,60,38,separated,no_rec,fixed,35,100,0,0,1300,1500
1209,good,9,owner,60,32,married,no_rec,fixed,75,345,6000,3300,700,994
1210,good,7,owner,60,36,married,no_rec,fixed,60,122,3000,0,750,850
1211,good,26,owner,60,55,married,no_rec,fixed,60,110,10000,0,1500,1527
1212,bad,2,rent,60,30,married,yes_rec,freelance,54,90,2000,0,1500,1500
1213,good,11,owner,48,29,married,no_rec,fixed,75,76,15000,0,300,1336
1214,good,4,rent,36,48,married,no_rec,freelance,94,340,1000,0,525,525
1215,bad,2,owner,60,29,married,yes_rec,fixed,60,185,6300,2300,2000,2675
1216,good,5,owner,60,42,married,no_rec,fixed,75,101,3500,0,1090,1190
1217,good,3,owner,24,32,married,no_rec,fixed,60,196,5000,300,800,1606
1218,good,17,owner,36,47,married,no_rec,fixed,75,158,17000,0,1000,2159
1219,good,9,parents,60,33,married,no_rec,fixed,45,221,3000,0,1600,2344
1220,good,18,owner,60,32,single,no_rec,fixed,35,133,3500,150,1600,2200
1221,good,18,owner,60,42,married,no_rec,freelance,90,331,5000,0,1300,2147
1222,good,6,owner,24,45,married,no_rec,freelance,90,150,5000,0,250,450
1223,good,12,owner,12,40,married,no_rec,fixed,75,390,8000,0,500,1732
1224,good,2,owner,36,28,married,no_rec,partime,60,146,2500,0,700,1258
1225,good,1,parents,48,29,single,no_rec,freelance,45,478,9000,0,2100,2450
1226,good,8,other,24,41,divorced,no_rec,fixed,60,90,4000,0,500,1600
1227,good,25,priv,48,55,married,no_rec,fixed,60,169,4000,0,1000,1459
1228,bad,25,owner,60,61,married,yes_rec,freelance,45,100,39000,0,1060,1134
1229,bad,3,rent,18,30,married,no_rec,freelance,54,90,0,0,300,425
1230,good,2,owner,48,40,married,no_rec,freelance,60,160,3000,800,1300,1521
1231,good,3,rent,48,36,married,yes_rec,fixed,82,222,0,0,1900,2100
1232,good,18,owner,60,42,married,no_rec,fixed,75,111,2500,0,1150,1640
1233,good,1,owner,48,18,single,no_rec,partime,45,111,7000,0,1100,1299
1234,good,4,owner,36,23,married,no_rec,fixed,75,168,4000,0,1100,1385
1235,good,20,owner,60,49,married,no_rec,freelance,90,215,4500,0,1000,1228
1236,good,14,owner,60,28,married,no_rec,freelance,75,94,5500,9500,1660,2419
1237,good,0,parents,36,26,single,no_rec,fixed,35,63,0,0,600,994
1238,bad,8,rent,60,25,married,yes_rec,fixed,73,280,0,0,600,1364
1239,good,15,owner,48,33,married,no_rec,fixed,75,220,7000,0,1300,2400
1240,good,3,owner,60,30,married,no_rec,fixed,45,126,3500,2400,1000,1120
1241,good,20,owner,36,44,married,no_rec,fixed,60,120,3000,0,350,400
1242,bad,2,parents,60,25,divorced,no_rec,partime,35,90,0,0,900,1111
1243,good,17,owner,24,55,married,no_rec,freelance,75,191,14000,0,1000,2420
1244,good,20,rent,60,41,single,no_rec,freelance,50,148,4000,0,835,1356
1245,bad,0,other,60,47,widow,yes_rec,freelance,45,102,0,0,1500,1600
1246,good,2,parents,24,26,single,no_rec,fixed,35,88,0,0,325,450
1247,good,11,parents,60,27,married,no_rec,fixed,60,150,2500,0,1100,1129
1248,bad,12,owner,60,34,married,no_rec,fixed,60,115,4000,0,1650,1686
1249,bad,1,rent,60,31,divorced,yes_rec,fixed,43,76,0,0,500,1300
1250,good,2,owner,60,37,married,no_rec,fixed,60,145,3500,1100,1250,1763
1251,bad,17,priv,60,48,married,yes_rec,freelance,60,69,7000,0,1400,1813
1252,good,13,owner,60,52,married,no_rec,freelance,60,207,20000,0,1370,1714
1253,good,3,parents,36,22,single,no_rec,fixed,35,60,19000,0,775,1050
1254,bad,4,parents,48,25,single,no_rec,fixed,35,73,0,0,700,814
1255,good,38,owner,48,56,widow,no_rec,fixed,35,112,3000,0,850,960
1256,bad,12,owner,60,39,married,no_rec,fixed,90,95,4000,250,1450,1686
1257,good,15,parents,48,40,single,no_rec,fixed,35,150,0,0,1000,1399
1258,good,20,owner,60,51,married,no_rec,fixed,60,250,2500,0,1250,1825
1259,good,0,parents,48,27,single,yes_rec,fixed,35,46,0,0,900,1216
1260,good,2,priv,60,25,married,no_rec,fixed,45,60,3000,0,1150,1163
1261,bad,4,other,60,25,single,no_rec,partime,35,92,0,0,1400,1661
1262,good,7,owner,60,36,married,no_rec,fixed,90,120,6000,1500,900,1175
1263,good,4,owner,12,32,married,no_rec,fixed,45,231,13000,290,400,1198
1264,bad,2,rent,60,32,married,no_rec,fixed,93,175,0,0,1650,1688
1265,good,2,parents,48,23,single,no_rec,partime,35,160,3500,1200,1200,1426
1266,good,1,parents,60,22,single,no_rec,fixed,35,109,0,0,1000,1466
1267,bad,0,parents,48,25,married,no_rec,fixed,60,247,0,0,1900,1900
1268,bad,0,other,60,34,single,no_rec,fixed,35,140,3000,0,1550,1570
1269,good,2,other,60,41,separated,no_rec,freelance,35,100,5000,0,1200,1450
1270,good,8,parents,48,28,single,no_rec,fixed,35,115,500,0,360,363
1271,good,1,rent,36,37,married,no_rec,freelance,90,12,0,0,850,998
1272,good,3,rent,36,34,single,no_rec,fixed,41,63,30000,0,625,921
1273,bad,0,parents,60,20,single,no_rec,fixed,35,79,0,0,1570,1575
1274,good,10,rent,48,38,married,no_rec,freelance,78,333,0,0,700,1386
1275,good,4,owner,48,49,single,yes_rec,fixed,35,183,8000,0,1200,1531
1276,good,2,parents,24,21,single,no_rec,freelance,35,46,0,0,250,355
1277,bad,0,owner,36,36,married,no_rec,others,45,25,3500,0,1300,2246
1278,good,20,priv,60,39,married,no_rec,fixed,90,159,2000,0,750,790
1279,bad,10,rent,60,39,married,yes_rec,freelance,119,292,13000,2500,1500,2262
1280,good,0,rent,60,29,married,no_rec,partime,61,160,0,0,1000,1055
1281,good,21,rent,36,42,married,no_rec,fixed,74,135,450,0,240,1275
1282,bad,3,rent,60,48,separated,yes_rec,fixed,47,120,0,0,1000,1077
1283,good,2,owner,36,27,widow,no_rec,fixed,35,135,8000,0,750,1296
1284,bad,3,owner,36,43,married,no_rec,freelance,45,74,3500,0,600,800
1285,bad,1,owner,60,46,married,yes_rec,fixed,75,209,11000,0,1800,2015
1286,good,19,rent,18,39,single,no_rec,fixed,45,100,0,0,450,997
1287,bad,3,rent,24,22,single,no_rec,freelance,50,148,0,0,700,950
1288,bad,25,parents,60,64,married,yes_rec,fixed,45,130,0,0,2047,2946
1289,good,2,rent,60,28,single,no_rec,fixed,45,101,0,0,1300,1333
1290,good,3,parents,36,21,single,no_rec,partime,35,49,0,0,750,850
1291,good,5,rent,30,58,married,no_rec,fixed,80,200,15000,0,520,690
1292,bad,6,rent,36,41,married,yes_rec,freelance,75,94,0,0,775,875
1293,good,10,rent,36,47,single,no_rec,partime,86,114,3500,0,400,872
1294,good,17,rent,24,49,married,no_rec,freelance,80,53,0,0,600,1104
1295,good,0,owner,12,22,single,no_rec,fixed,35,132,3500,0,300,509
1296,bad,0,owner,60,62,married,no_rec,others,45,42,4000,0,500,827
1297,bad,2,parents,36,24,single,no_rec,fixed,35,90,0,0,1000,1150
1298,good,28,owner,24,59,married,no_rec,freelance,60,606,6000,0,1550,1760
1299,good,0,rent,48,36,married,no_rec,fixed,74,141,0,0,1150,1485
1300,good,5,owner,60,36,married,no_rec,fixed,75,141,4000,0,1300,1435
1301,bad,5,parents,36,45,married,yes_rec,fixed,75,68,0,0,2375,2875
1302,good,12,owner,36,41,married,no_rec,freelance,60,150,10000,0,1000,2100
1303,good,4,owner,24,30,married,yes_rec,fixed,45,165,3000,0,250,450
1304,good,6,parents,60,43,married,no_rec,freelance,75,70,4000,0,1000,1548
1305,good,0,rent,24,23,single,no_rec,fixed,42,70,0,0,125,125
1306,good,9,owner,48,41,separated,no_rec,fixed,35,60,8000,1000,1200,1538
1307,good,9,rent,36,31,married,yes_rec,freelance,84,241,10000,0,3800,5852
1308,bad,2,rent,12,47,married,yes_rec,fixed,103,426,0,0,350,450
1309,bad,2,rent,60,36,separated,yes_rec,freelance,35,53,0,0,2000,2676
1310,good,2,parents,12,25,single,yes_rec,freelance,35,74,18000,0,600,1638
1311,good,18,owner,60,49,married,no_rec,fixed,135,180,13500,0,900,994
1312,good,16,owner,36,57,married,no_rec,fixed,60,154,4000,130,700,1090
1313,bad,10,owner,60,26,married,no_rec,fixed,60,63,5000,3000,1400,1432
1314,good,11,owner,60,37,married,no_rec,fixed,90,289,7000,250,1200,1599
1315,bad,14,owner,36,45,separated,no_rec,fixed,45,190,12000,0,2100,2758
1316,good,4,rent,60,24,married,no_rec,fixed,75,147,0,0,1300,1700
1317,bad,1,owner,60,42,married,yes_rec,fixed,105,198,3500,250,1000,1245
1318,bad,2,rent,24,23,single,yes_rec,freelance,75,400,0,0,750,900
1319,good,1,rent,60,38,married,no_rec,partime,58,130,0,0,1450,1593
1320,bad,2,owner,60,36,married,yes_rec,freelance,60,140,29000,0,3900,4812
1321,good,13,parents,60,27,married,no_rec,fixed,60,100,0,0,950,1152
1322,good,5,owner,24,37,married,no_rec,freelance,90,143,7000,0,700,900
1323,bad,1,rent,36,25,married,no_rec,fixed,54,87,0,0,500,646
1324,good,6,rent,60,23,married,no_rec,fixed,62,171,0,0,1000,1209
1325,good,20,owner,36,47,married,no_rec,fixed,75,203,4000,0,1050,1258
1326,good,9,owner,18,52,married,no_rec,fixed,60,154,5500,0,500,1531
1327,good,15,owner,12,55,married,no_rec,fixed,45,130,7000,0,200,1240
1328,good,0,parents,48,28,single,no_rec,fixed,35,90,3500,0,1000,1210
1329,good,5,parents,60,24,single,no_rec,fixed,35,92,0,0,1030,1068
1330,good,15,parents,36,40,married,yes_rec,freelance,75,22,0,0,375,375
1331,good,4,owner,48,36,married,no_rec,fixed,75,210,4000,0,1800,2628
1332,good,4,owner,24,26,married,no_rec,fixed,45,115,4000,0,500,1400
1333,good,5,parents,18,22,single,no_rec,fixed,35,80,0,0,600,1132
1334,good,2,parents,60,25,single,no_rec,fixed,35,110,0,0,860,959
1335,good,4,owner,24,44,married,no_rec,freelance,75,86,5000,0,900,1100
1336,good,0,owner,60,56,married,no_rec,others,60,117,3000,0,1200,1347
1337,good,1,other,42,33,married,yes_rec,fixed,90,138,3500,606,1400,1700
1338,good,7,owner,60,42,married,no_rec,fixed,45,88,4000,0,850,1033
1339,good,11,parents,12,29,married,no_rec,fixed,60,54,0,0,600,1683
1340,good,40,rent,18,62,married,no_rec,freelance,77,166,10000,0,900,2040
1341,good,10,owner,60,33,married,no_rec,fixed,75,364,60000,0,1300,1804
1342,good,3,owner,48,32,married,no_rec,freelance,75,65,10500,1500,1500,2155
1343,good,24,owner,60,54,married,no_rec,freelance,45,109,17000,0,2000,3400
1344,good,6,parents,36,24,single,no_rec,fixed,35,57,0,0,380,490
1345,bad,2,rent,48,36,divorced,no_rec,fixed,45,99,0,0,750,1350
1346,good,3,parents,48,27,married,no_rec,fixed,45,227,0,0,1150,1575
1347,good,11,owner,60,29,single,no_rec,fixed,35,57,1500,0,700,994
1348,good,1,parents,24,22,single,no_rec,partime,35,80,0,0,150,400
1349,bad,5,rent,36,22,single,no_rec,fixed,42,70,0,0,850,870
1350,good,1,rent,48,39,married,no_rec,fixed,86,105,0,0,1300,1600
1351,bad,1,parents,48,24,single,yes_rec,fixed,35,65,0,0,900,1061
1352,good,20,owner,48,39,married,no_rec,freelance,75,45,10000,0,2000,3650
1353,good,7,parents,48,31,single,yes_rec,fixed,35,72,5500,0,1000,1051
1354,good,3,parents,36,31,married,yes_rec,fixed,60,80,0,0,1450,1700
1355,good,25,owner,48,47,married,no_rec,freelance,60,157,15000,0,1990,2460
1356,good,12,owner,36,46,married,yes_rec,fixed,60,117,3000,0,825,1325
1357,good,4,rent,36,32,married,no_rec,fixed,55,100,0,0,300,500
1358,good,0,priv,12,28,married,no_rec,fixed,60,130,3000,2000,380,1308
1359,good,15,owner,12,49,married,no_rec,freelance,75,91,17000,0,700,1420
1360,good,20,owner,12,60,married,no_rec,freelance,60,67,40000,0,700,1420
1361,bad,0,other,60,31,married,yes_rec,fixed,90,69,0,0,1450,1604
1362,good,12,owner,54,35,married,no_rec,fixed,75,113,3000,600,1650,1800
1363,good,10,owner,48,44,married,no_rec,fixed,75,450,12000,0,1030,1128
1364,good,0,parents,48,21,single,no_rec,fixed,35,50,0,0,1000,1091
1365,bad,2,owner,48,20,single,no_rec,freelance,35,450,31000,0,1500,1853
1366,bad,0,ignore,36,45,married,no_rec,partime,75,87,1500,0,300,480
1367,good,1,owner,60,34,married,yes_rec,fixed,45,180,2500,300,1300,1817
1368,good,1,rent,60,21,married,no_rec,fixed,58,132,0,0,1275,1381
1369,bad,6,owner,36,44,married,no_rec,fixed,75,150,7000,600,650,650
1370,good,1,rent,36,34,married,no_rec,freelance,94,189,15000,1500,1500,2435
1371,good,15,rent,48,40,married,yes_rec,fixed,88,125,0,0,1100,1498
1372,good,11,parents,36,29,single,no_rec,fixed,35,64,0,0,600,1314
1373,good,1,rent,36,44,married,no_rec,fixed,105,145,0,0,1000,2275
1374,bad,1,rent,36,27,single,no_rec,fixed,42,67,0,0,1000,1350
1375,bad,1,owner,36,27,married,no_rec,partime,45,127,4500,3000,600,745
1376,good,11,owner,48,46,married,no_rec,freelance,75,160,10000,0,1150,1156
1377,good,2,owner,60,43,married,yes_rec,fixed,45,63,3000,0,1100,1683
1378,good,1,owner,36,25,widow,no_rec,fixed,45,60,2000,0,525,800
1379,good,11,rent,60,28,single,no_rec,fixed,42,67,0,0,900,1399
1380,good,3,owner,48,30,married,no_rec,fixed,75,88,6000,400,1200,1796
1381,bad,1,rent,48,29,married,no_rec,partime,77,170,0,0,1300,2262
1382,good,15,rent,60,39,married,no_rec,freelance,60,145,5000,0,1300,1625
1383,bad,1,other,42,24,single,yes_rec,fixed,35,60,0,0,1200,1616
1384,good,8,owner,12,29,married,no_rec,fixed,45,92,6000,2400,100,1492
1385,good,10,priv,60,55,married,no_rec,fixed,60,195,4000,0,1900,2150
1386,good,3,rent,36,27,married,no_rec,fixed,68,80,0,0,325,400
1387,bad,2,owner,36,20,single,no_rec,freelance,35,184,80000,30000,750,1350
1388,good,0,other,42,24,single,no_rec,fixed,35,42,0,0,800,1450
1389,good,9,other,36,32,single,no_rec,fixed,35,125,0,0,1000,1725
1390,good,4,rent,48,38,married,no_rec,fixed,91,161,5000,0,800,1008
1391,good,0,parents,24,24,single,no_rec,partime,35,117,4000,0,1000,1489
1392,good,7,owner,18,33,married,no_rec,freelance,60,164,4000,0,550,1679
1393,good,1,parents,60,30,single,no_rec,fixed,35,75,0,0,1000,1156
1394,good,25,other,18,43,married,no_rec,fixed,75,85,700,0,400,1205
1395,good,6,rent,60,34,separated,no_rec,fixed,47,120,0,0,1100,1700
1396,good,3,rent,48,35,separated,no_rec,fixed,59,240,0,0,1300,1627
1397,good,4,owner,60,24,married,no_rec,freelance,60,250,9000,3400,1250,1300
1398,bad,0,owner,60,30,married,no_rec,others,60,78,3500,0,1250,1365
1399,good,5,owner,18,28,married,no_rec,fixed,60,102,2500,1300,450,1437
1400,bad,12,owner,48,49,married,yes_rec,fixed,45,152,7500,0,1100,2120
1401,good,4,priv,24,44,married,no_rec,fixed,75,96,4000,0,580,923
1402,bad,9,parents,60,31,single,yes_rec,fixed,35,92,0,0,1000,1161
1403,good,2,parents,60,26,married,no_rec,fixed,45,199,0,0,1500,1698
1404,good,0,owner,48,43,married,no_rec,partime,75,71,14000,0,1100,1660
1405,good,13,owner,60,38,single,no_rec,fixed,45,80,4000,0,1060,1274
1406,good,2,other,42,25,married,no_rec,fixed,60,190,0,0,1100,1729
1407,good,8,owner,36,40,married,no_rec,freelance,75,200,10000,0,700,800
1408,good,14,priv,12,49,married,no_rec,fixed,90,140,3000,500,400,1432
1409,bad,11,rent,48,40,married,no_rec,fixed,59,140,0,0,1000,1930
1410,bad,20,owner,36,57,married,no_rec,fixed,90,114,5000,1500,1000,1193
1411,good,1,parents,48,28,single,no_rec,fixed,35,140,0,0,1400,1728
1412,good,14,parents,60,28,married,no_rec,fixed,45,140,0,0,1150,1301
1413,good,13,owner,48,54,married,yes_rec,fixed,45,90,2500,0,1000,1198
1414,good,0,owner,36,36,married,no_rec,fixed,75,424,9500,700,1000,1690
1415,good,1,rent,60,26,married,no_rec,partime,61,155,0,0,1035,1709
1416,bad,0,owner,60,36,married,yes_rec,freelance,75,239,6000,0,1650,1861
1417,good,10,rent,60,26,married,no_rec,fixed,78,175,0,0,1000,1314
1418,good,28,parents,24,44,married,no_rec,freelance,90,180,0,0,450,1472
1419,good,8,owner,36,30,married,no_rec,fixed,60,50,5000,400,300,1890
1420,good,1,owner,36,24,married,no_rec,fixed,45,113,3500,0,1200,1702
1421,bad,1,rent,48,26,single,no_rec,fixed,45,100,0,0,1400,1968
1422,bad,0,other,60,27,married,yes_rec,fixed,75,122,0,0,1600,1786
1423,good,1,owner,60,44,married,no_rec,freelance,90,905,20000,15000,1200,1381
1424,good,1,other,36,29,single,no_rec,fixed,35,52,0,0,1000,1152
1425,good,8,owner,60,32,married,no_rec,fixed,75,157,3500,1800,1300,1590
1426,good,10,owner,24,46,married,no_rec,freelance,120,400,6000,2700,600,1080
1427,good,4,rent,48,39,married,no_rec,fixed,91,157,0,0,1300,1501
1428,bad,0,parents,60,30,married,no_rec,freelance,60,114,0,0,1000,1110
1429,bad,10,owner,60,27,married,no_rec,fixed,45,120,5000,2000,1570,1914
1430,good,9,rent,60,37,married,no_rec,fixed,91,162,0,0,1000,1537
1431,bad,0,owner,48,26,married,no_rec,freelance,45,184,16000,3648,400,1751
1432,good,5,rent,24,29,married,no_rec,freelance,45,198,0,0,800,1197
1433,good,8,owner,36,60,married,no_rec,freelance,45,78,11000,0,500,670
1434,bad,0,rent,36,26,married,no_rec,partime,80,195,0,0,600,785
1435,good,2,rent,60,33,single,no_rec,fixed,75,400,0,0,1450,1457
1436,bad,0,other,36,52,married,no_rec,freelance,45,74,0,0,500,1050
1437,good,6,rent,24,28,married,no_rec,fixed,62,166,0,0,500,1150
1438,good,20,owner,48,53,married,no_rec,fixed,60,135,4000,0,1170,1297
